"The primary aim of this project is to develop novel anti-tumor agents based on the scaffolds of two natural flavonoids phenoxodiol and (+)-catechin, and evaluate their biological properties and mechanism of action in cancer cells. The phenoxodiol scaffold was structurally modified through molecular hybridization and addition of fused-ring systems. Phenoxodiol was combined with 1-amino-2-propanol and thiosemicarbazone moieties to generate novel phenoxodiol-hybrids. The 1-amino-2-propanol and thiosemicarbazone moieties were linked with phenoxodiol through nucleophilic ring-opening of an epoxide intermediate, and through Schiff base condensation with an aldehyde or ketone intermediate. Synthesis of fused hybrid systems was carried out via an inverse electron demand Diels-Alder reaction between electron-rich dienophiles and ortho-quinone methide intermediate of phenoxodiol. In order to overcome the poor bioavailability of flavonoids, which limits their clinical use, different drug delivery vehicles for phenoxodiol and (+)-catechin were explored. Carbohydrates, β-cyclodextrin and dextran, were selected for their aqueous solubility and biocompatibility. Phenoxodiol was encapsulated into β-cyclodextrin via a modified co-evaporation method, and was alternatively conjugated onto dextran using an enzymatic method. (+)-Catechin was conjugated onto β-cyclodextrin via a cycloaddition strategy. In vitro anti-proliferative activities of the newly synthesized compounds were evaluated against various cancer cell types. In general, most of the compounds exhibited strong anti-proliferative activities across all the tested cancer cell lines. Importantly, many of them also showed an overall increase in specificity as compared to the parent molecule. As angiogenesis plays an important role in cancer progression, the anti-angiogenic mechanism for dextran-catechin conjugate was investigated and demonstrated that it inhibited angiogenesis by disrupting copper metabolism within the endothelial cells. The conjugate was shown to generate reactive oxygen species that lead to reduction of ATOX-1 protein, which protects the cells from oxidative stress. ATOX-1 is also responsible for the transport of copper within the cell and to the VEGF promoter, which is required for angiogenesis. This study shows that structural modification and the employment of carbohydrate-based drug delivery vehicles can be an effective strategy to enhance the overall anti-tumor activity of flavonoids.
Novel Antibacterial Biomaterials and Polymers Based on Quorum Sensing Inhibitors",2017,"Taunk, Aditi"
"Bacterial biofilms on life-saving implanted medical devices are a serious problem in long-term. At present, no effective strategies are available and the emergence of multi-drug resistance has highlighted the need to develop novel antibacterial coatings to combat device-related infections. One approach is to block the bacterial communication pathway or quorum sensing (QS), which is responsible for biofilm formation, by incorporating QS inhibitors (QSIs) such as dihydropyrrolones (DHPs) and furanones (FUs) on biomaterial surfaces and polymers. The endogenous biological signalling molecule nitric oxide (NO) is also a potential candidate for prevention of biomedical infections due to its antibiofilm activity. In this study, DHPs and brominated FUs were immobilized on surfaces via a non-specific nitrene-insertion method. The successful covalent attachment of compounds was confirmed by X-ray photoelectron spectroscopy. The coated surfaces showed excellent in vitro activity against Staphylococcus aureus and Pseudomonas aeruginosa. Interestingly, DHP surfaces at low concentrations (0.17–0.35 % halogen) were found to display similar levels of activity as FUs with higher surface attachment (0.41–0.74 % Br), which was possibly due to change in orientation of DHP during attachment. The influence of DHP orientation and absence of an exocyclic double bond on the biological activity was then examined by specific covalent attachment using EDC/NHS coupling. The orientation of DHP with free lactam ring exposed to bacterial medium showed higher activity compared to DHPs attached from the nitrogen of the lactam ring. In addition, DHPs lacking the exocyclic double bond were also able to reduce bacterial adhesion without killing both strains of bacteria, indicating DHPs retained their activity even in absence of the exocyclic bond. This project also focused on developing dual-action surfaces and polymers that were functionalized by DHPs via Michael-addition reaction and diazeniumdiolates (NO donors) derived from the reaction of secondary amines with NO gas. The DHP+NO surfaces demonstrated significantly higher efficacy in reducing colonization of both bacterial strains than the DHP coatings alone, while the hybrid polymer displayed excellent activity by inhibiting 95 % of P. aeruginosa biofilm at all concentrations (42–1 µM) via a non-toxic mechanism. Therefore, the coatings based on QSIs show great potential in reducing device-related infections.
Toward the Realisation of a User-Intervention-Free, Point-of-Care, Diagnostics Platform",2017,"Ginges, Joshua"
"Point-of-care diagnostics is a field that has attracted much attention in the past few decades -- however realising the dream of a small, portable, user-intervention free, and rapid diagnostic device for the detection of small, organic analytes, remains elusive. To date, optical and electrochemical methods have not been able to satisfy all of the criteria necessary to build such a device, with the main challenge being able to overcome background noise due to non-specific events when attempting to transduce the signal for a particular analyte. In attempting to solve this problem, Blocked Electrochemical Sensing Technology (BEST) has a redox-active reporter molecule that is dispersed on the electrode surface amongst an anti-fouling diluent. The main advantage of the design is that signal is proportional only to the degree to which binding of the analyte occurs around the reporting molecule (facilitated by an epitope in proximity to it), and not on the electrode surface in general. Of course, non-specific adsorption can still contribute to background signal, but the chance of this occurring is minimised for this design. Although BEST has been shown to work with various analytes, its current configuration is not suitable for commercialisation. The interface makes use of a difficult to synthesise, and unstable, molecular wire, which is necessary to facilitate electron transfer between the electrode surface and the redox reporting molecule, through the passivating oligo(ethylene glycol)-based anti-fouling layer. Zwitterionic molecules have shown great promise as an alternative to oxidation-prone oligo(ethylene glycol)-based antifouling molecules, however to date they have been attached to surfaces via long alkane tails, or have been polymer-based; either way, they passivate the surfaces to which they are attached. In this work, a range of small, non-passivating, zwitterionic molecules are examined for their antifouling ability, with the aim of simplifying the BEST design by replacing the passivating antifouling layer with one that is non-passivating, thus obviating the need for a molecular wire. Phosphorylcholineethanethiol is identified as a suitable candidate, shown to possess antifouling qualities similar to oligo(ethylene glycol)-based coatings, and to be non-passivating when attached to a gold electrode.
New Heterocyclic Structures derived from Activated Indoles and Related Heterocycles",2017,"Jiang, Hao"
"The project investigated two aspects of novel structures containing indoles, benzimidazoles, and benzothiazoles. One focus was the synthesis of compounds with improved antimicrobial properties. The other focus was on the synthesis of new biheterocyclic structures and their potential conversion into novel porphyrin-like macrocycles. Novel indole-based inhibitors of bacterial RNA holoenzyme formation were investigated. The Knoevenagel condensation was found to be a convenient method for the synthesis of novel inhibitors which incorporate 2-phenyl benzimidazole, 2-phenylbenzothiazole, or 4,6-dimethoxyindole-2-carboxylate scaffolds with rhodanine analogues. The synthesised compounds have been tested for their ability to inhibit RNA polymerase – σA interactions using an enzyme-linked immunosorbent assay. Furthermore, antibacterial activities against Escherichia coli and Bacillus subtilis were also investigated. The structure-activity relationship studies of synthesised compounds revealed that biological activities were affected by the C2 modifications of the indole. The 2-thiobarbituric acid moiety was found to be necessary for the antibacterial activity and several of these novel inhibitors showed significant antibacterial activities against Bacillus subtilis at micromolar concentration. One indole-2-carboxylate -2-thiobarbituric acid hybrid was recognized as a lead compound for further investigation. IV Four different 2,7'indolylheteroaromatic systems were investigated, including 2,7'indolylbenzimidazole, 2,7'indolylbenzothiazole, 2,7'indolylbenzoxazole and 2,7'indolylbenzofuran. Specially activated examples of 2,7'indolylbenzimidazoles and 2,7'indolylbenzofurans were prepared from 4,6-dimethoxyindoles, and their reactivity was investigated. The 2,7'indolylbenzimidazoles were shown to form 2:1 complexes with zinc, copper, and nickel. The ML2 structures were confirmed by NMR and high resolution mass spectrometry data. Numerous attempts were made to convert the biheterocyclic systems into porphyrin-like macrocycles by oxidative coupling reactions. However, these were largely unsuccessful due to the relative unreactivity of the benzimidazole ring component. One centro-symmetric macrocycle containing a 2,7'indolylbenzimidazole component was synthesised via an acid-catalysed addition reaction of a mono hydroxymethyl substituted biheterocycle, which was derived from the corresponding aldehyde by reduction. The macrocycle synthesis derived from bis(hydroxymethyl) indolylbenzimidazole was attempted under the same synthetic strategy, but the desired macrocycle could not be isolated. The synthesis of porphyrin-like macrocycles containing two benzimidazoles and two benzothiazoles via 2-7'links using an aldehyde-amine condensation approach was investigated. Different protection and deprotection methods were systematically screened to synthesise an appropriately substituted 2-(7' V benzimidazolyl)benzthiazole. A 4,6-dimethoxy-2-(2',3'diaminophenyl)benzthiaz-ole was successfully synthesised and converted into a benzimidazolone derivative. However, initial attempts to dimerize this derivative into a porphyrin-like macrocycle were unsuccessful.
Synthesis of chromene based natural products",2016,"Hong, Kam"
"The primary aim of this project was to develop total syntheses of natural products kamalachalcone A and rottlerin, as their syntheses have never been reported. These two targets are structurally related, and thus the complete syntheses of these molecules would help explain their biosynthesis and key bond formations in nature. Novel chromene analogues with fused ring systems were synthesized by developing a method to generate ortho-quinone methide precursors, which could be reacted with various electron-rich alkenes to form fused heterocyclic rings. The results showed that electron-rich alkenes such as vinyl ether and styrene derivatives favour the cycloaddition reaction whereas electron poor alkenes do not undergo this reaction. The results also showed that electron-rich arenes could also furnish biarylmethane compounds, a potential strategy towards the synthesis of rottlerin. To explore the properties of ortho-quinone methides further, novel fluorinated dependensin analogues were synthesized by the FeCl3-catalyzed dimerization reaction of the corresponding fluorinated flavenes. The results suggested that the dimerization reaction of flavenes is controlled electronically, with electronegative fluorine substituents appearing to deactivate the overall nucelophilicity of flavenes, thus leading to lower yields of the dimeric products. Dimerization reactions were only successful with flavene scaffolds containing two or fewer fluorine substituents. By understanding the properties of ortho-quinone methides, kamalachalcone A was synthesized for the first time via the acid-catalyzed dimerization of red compound. The use of FeCl3 offered the best yield with short reaction time. The structurally similar compound, rottlerin, was synthesized by reacting 5-hydroxychromene with Eschenmoser's salt to provide N,N-dimethylaminomethyl chromene as an ortho-quinone methide precursor, which upon heating with acetophenone, provided rottlerin. By understanding the formation of the side product rottlerone during the deprotection of MOM-protected chromene, the overall synthesis was re-designed and a new five-step gram scale synthesis of rottlerin was developed. Upon keeping rottlerin in DMSO, the chalcone moiety of rottlerin underwent cyclization leading to the formation of another natural product called isorottlerin, and this is the first report of the ability of rottlerin to undergo such a change.
N-Glyoxylamides as versatile precursors for peptide mimics and heterocycles",2015,"Le, Duc"
"The work presented in this thesis aims to highlight the versatile reactions of N-acylisatins as precursors for the synthesis of novel peptide mimics and heterocycles. N-arylisatins were prepared via Chan-Lam coupling of various electron-deficient arylboronic acids with isatin. Attempts to ring-open these N-arylisatins with primary alcohols were unsuccessful. However, when subjected to tert-butylamine in refluxing conditions, the corresponding N-glyoxylacid salts were obtained along with the N-glyoxylamides as minor products. A novel series of first generation amphiphilic peptide mimics were prepared from the ring-opening reactions of hydrophobic N-acylisatins by various amines. Further modification allowed for the introduction of cationic moieties such as those mimicking positively charged amino acids as well as tertiary ammonium groups. An extension of this chemistry was used to prepare a series of second generation peptide mimics from terephthaloyl chloride. By altering the core structure of these compounds the balance of charge and hydrophobicity could be controlled. The N-acylisatin ring-opening strategy was applied to the synthesis of benzene-1,3,5-tricarboxamides (BTA) allowing access to both novel BTA-N-glyoxylesters and amides with peripheral alkyl chains. Furthermore BTA-N-glyoxylamides with peripheral amino acid esters were prepared in a similar fashion demonstrating the ease with which BTAs can be functionalized using this strategy. Various N-protected amino acids were coupled to isatin forming N-amino acyl isatins. These novel N-acylisatins participate in ring-opening reaction with either alcohols or amines to give the corresponding N-glyoxylesters or amides. Upon deprotection these precursors cyclize to form1,4-benzodiazepin-2-ones bearing C5 pendant amide or ester groups. This is a novel synthetic strategy that provides access to these biologically relevant molecules from cheap and readily accessible starting materials. A number of strategies were investigated for the design and synthesis of novel cyclic peptide mimics incorporating the N-glyoxylamide moiety. Macrocyclization via ring closing metathesis (RCM) and macrolactonization were attempted with little success. Macrolactamization of aN-glyoxylmethylester containing a β-alanine moiety 6-26 afforded the first cyclic dimer containing two N-glyoxylamide units.
Defining Protocols for the Synthesis of 3-Substituted-5-benzylideneimidazolidine-2,4-diones",2015,"Hidayat, Ika-Wiani"
"This thesis describes a detailed examination of parameters that control formation of substituted benzalhydantoins in a multistep process from aldehydes and 3-un/substituted hydantoins following modifications of the Wheeler and Hoffman process. The purpose of the study was to develop optimal reaction conditions for a planned, automated parallel synthesis of indoles, with the benzalhydantoins as intermediates. An initial comparative study, based on preparative yields, of the synthesis of benzalhydantoins from the condensation of substituted aldehydes and unsubstituted and 3-substituted hydantoins under the established Wheeler and Hoffman procedure was found imprecise. Consequently, an LC-MS analytical method was developed for reaction monitoring. Investigation of the roles of temperature, reaction time, and aldehyde and hydantoin substituents showed dependence on the latter two features and revealed formation of benzylhydantoin alcohols. The process of 3-allylation of benzalhydantoins was investigated as a model for the final step in an alternative preparation of 3-alkylbenzalhydantoins. Overall, an excess of reagent allyl chloride played an important role in optimizing yields, however yields were limited. A microwave-irradiation method gave more rapid conversions and allowed better comparison of reaction rates. A parallel investigation of the scope of tandem allylation-condensation reactions, which indicated that the alkylation of hydantoin and the condensation of aldehydes with hydantoin occurred simultaneously, was described. 3-Unsubstituted benzalhydantoins were obtained as major products, even after prolonged reaction times, suggesting that condensation of aldehydes with 3-substituted hydantoins was slower than with hydantoin itself. A systematic study of the effect of microwave acceleration on the initial condensation was described, and the revealed benzylhydantoin alcohols were found as major products, rather than benzalhydantoins. The alcohols were studied in one example in the solid state by single crystal x-ray crystallographic analysis and found to form as two racemic diastereoisomers that crystallized together in racemic pairs. Twenty-three synthetic (thio)hydantoins and benzalhydantoins were evaluated for antimicrobial activity against Candida albicans, Malassezia furfur, Escherichia coli and Staphylococcus aureus, by the paper disc diffusion method. 3-Allyl-4'-nitro- and 3-n-butyl-2'-bromo-4',5'-dimethoxybenzalhydantoin showed the most promise as drug leads. Five representative benzalhydantoins examined by x-ray crystallography showed disparate behaviour that could not be related to molecular structure nor physicochemical or biological properties.
Novel small molecules for modulation of bacterial signaling pathways",2015,"Biswas, Nripendra"
"Conventional treatments for bacterial infections target bacterial viability, an approach that exerts a strong selective survival pressure on bacteria, leading to the development of multidrug resistant mutants. The number of multidrug resistant strains is increasing exponentially, far outpacing the development of new antibiotics. The conventional antibiotics are no longer the magic bullets they were once thought to be and there is an urgent need to develop new antibiotics and/or novel strategies that do not induce bacterial resistance. Bacteria employ a population-dependent cell-to-cell communication system known as quorum sensing (QS) to express various pathogenic traits such as virulence factor production and biofilm formation. Therefore, QS inhibition is a promising novel strategy to selectively control multidrug-resistant pathogenic bacteria, without exerting evolutionary pressures and development of resistance. This project focused on the design and synthesis of novel QS inhibitors based on common QS signaling molecules, such as N-acylated L-homoserine lactones (AHLs), indoles, N-acetyl glucosamine and other heterocyclic systems derived from halogenated furanones (Fimbrolides). Indole and glucosamine-based amides and oxo-amides were synthesized as non-native AHL mimics by applying EDC, DCC or EDC/HOBt mediated amide coupling methods. On docking study, the indole-based AHL mimics showed strong binding affinity with P. aeruginosa LasR receptor, with compound 146d having highest docking scores of 61.58. The reactions of brominated furanones with hydrazines have been developed granting access to 5-membered aminopyrrolones and hydrazinyl furanones, as well as 6-membered pyridazinones with novel bromination patterns. The ratio of formation of these different heterocycles varied with the types of hydrazine, as well as with the numbers of equivalents of hydrazines used. The X-ray crystallography analysis, revealed the characteristic halogen bonding in addition to other interactions such as hydrogen bonding which might facilitate efficient binding to the bacterial QS receptor proteins (LasR). The alkyne analogues of fimbrolides were synthesized via Sonogashira coupling reactions where the reaction was favored at the C5 bromo methylene group over the C4 bromine substituent of fimbrolides. Applying the Suzuki coupling reaction, various mono and di-aryl substituted fimbrolide analogues were synthesized where the aryl substitution also favored at the C5 bromo methylene group over the C4 bromo substituent. The dimeric scaffolds of fimbrolides were synthesized as novel ring structures using diboronic acids. Two different types of monoamino substituted (4-bromo or 5-bromomethylene) fimbrolides were isolated as novel structures via Buchwald-Hartwig coupling reactions of fimbrolides with various secondary amines from a single reaction in a predictable fashion (2:1 regioisomeric ratio). The newly synthesized compounds were tested for their QS inhibitory (QSI) efficacy against the P. aeruginosa PAMH602 and E. coli MT102 strains in terms of inhibition of their green fluorescent protein (GFP) production i.e. QS inhibition. The alkyne based fimbrolides compounds exhibited the highest QSI (up to 97.6% QSI at 250 µM) effect against P. aeruginosa MH602 followed by glucosamine (up to QSI 79.1% and 97.5% at 2 mM concentration against P. aeruginosa MH602 and E. coli MT102 strain respectively) and the indole based AHL analogues (up to 65% QSI at 250 µM against P. aeruginosa MH602). The co-treatment of some potent QS inhibitory compounds with tobramycin also showed two-three fold enhanced P. aeruginosa biofilm inhibitory effect compared to single tobramycin treatment. These findings highlight the potential usefulness of synthesized compounds in this project with non-violent modes of action i.e. blocking bacterial communication, a key strategy for the development of future anti-QS antimicrobial compounds.
Novel retinoid enhancers for anti-cancer therapies",2015,"Gardner, Christopher"
"Retinoids play a crucial role in the treatment of multiple human cancers, particularly neuroblastoma and leukaemia. However, their utility is often hampered by the inherent toxicities associated with the concentrations necessary for therapeutic benefit, as well as innate or acquired resistance to treatment. This thesis focuses on the discovery and development of novel scaffolds that possess cytotoxic activity mediated through the retinoid pathways. A protocol for docking scaffolds into the binding site of the retinoic acid receptor β (RARβ) was developed. These docking methodologies were used to identify novel scaffolds as potential RARβ ligands, as well as probe the mechanisms behind the observed structure activity relationships (SAR) of the prepared compounds. A wide range of novel indole-benzothiazole acetamides were synthesized via PyBOP amide coupling of 3-indoleacetic acids and 2-aminobenzothiazoles. These scaffolds were investigated for their cytotoxic activity against neuroblastoma cells. Several analogues were found to have low micromolar IC50 values, demonstrated selectivity towards cells with high RARβ expression and also were selective for cancerous cells over normal cells. Furthermore, the ability of these compounds to modulate RAR protein expression was demonstrated. Indole and quinoline-oxadiazoles were synthesized by the dehydrocyclization of bis-hydrazides by 4-toluenesulfonyl chloride. The cytotoxic activity of these scaffolds was investigated with their selectivity towards cells overexpressing different RAR subtypes (α, β, γ) also investigated. Benzothiazole-thieno[2,3-c]pyrazole amides were also synthesized by the one-pot, single step alkylation-aldol condensation of methyl thioglycolate and formyl-halopyrazoles. The cytotoxicity and SAR of these scaffolds was also explored.
Indoles as Novel Antibacterial Agents and Versatile Precursors of Complex Heterocyclic Structures",2015,"Mielczarek, Marcin"
"The undertaken research has been realized in two fundamental areas: indoles as novel antibacterial agents and versatile precursors of complex heterocyclic structures. Several classes of structurally related hydrazine-linked bis-indoles were synthesized and evaluated towards inhibition of bacterial transcription initiation complex formation. The compounds were found to efficiently inhibit the β'-σ70/σA interaction essential for RNA polymerase holoenzyme formation as well as the growth of both Gram-positive and Gram-negative bacteria. Structure-activity relationship (SAR) studies were carried out in order to identify the structural features of the synthesized inhibitors potentially required for biological activity. Structurally related scaffolds were explored as well. Synthesis and evaluation of antibacterial activity of a variety of mono-indole-, mono-benzofuran-, bis-indolylmethane- and tetra-indole-based carbox- and glyoxyloylamides, and carbo- and glyoxyloylhydrazides demonstrated that significant reduction in molecule size resulted in not only solubility enhancement, but also in retention of biological activity both at the level of inhibition of the β′-σ70/σA interaction and bacterial growth in culture. Chemistry of 2,7'-bi-indolyls has been developed in two main directions. Functionalization of the position 7 of the 2,7'-bi-indolyl scaffold resulted in the synthesis of carbohydrazides and glyoxyloylamides. Vilsmeier-Haack-type reactions taking place at position 7 were investigated as well. Stability of 2,7'-bi-indolyls in the presence of strong bases was explored and the unusual ring opening reaction observed. Efficient and regioselective procedures for bromination of 2,7'-bi-indolyls and quinazolin-7-ones using bromine and N-bromosuccinimide were developed to afford a wide range of novel mono-, di-, tri- and tetrabrominated derivatives. New method for the synthesis of macrocyclic tetra-indolyls via acid-catalyzed coupling of the 2'-bromo-2,7'-bi-indolyl was reported and a possible mechanism of the reaction presented. The structures of numerous quinazolin-7-one derivatives were supported by single crystal X-ray crystallography. 1,2,4,5-Tetrafluorobenzene and pentafluorobenzene were reacted with indoles and pyrrole to give the corresponding mono- and polysubstituted benzenes. An attempt was made to oxidize these molecules to azacoronenes.
Synthesis of novel heterocyclic compounds that enhance the anticancer effects of Saha",2014,"Bingul, Murat"
"The tricyclic indole and tetracyclic quinoline heterocyclic systems were chosen from Naresh Kumar (NK) library in terms of their structural similarity to compounds identified from WEHI library screening. It was also of a particular interest
The electrochemistry and fluorescence studies of 2,3-diphenyl indole derivatives",2014,"Phuntsho, Nidup"
"A series of 2,3-diphenyl-4,6-dimethoxyindole derivatives with C-7 substitutions were successfully synthesized. All the novel indolyl derivatives were fully characterized using 1H NMR, 13C NMR, IR spectroscopy and high resolution mass spectrometry (HRMS) techniques. Electrochemical oxidation pathways for indolyl derivatives were explored using cyclic voltammetry (CV), spectroelectrochemistry and electronic paramagnetic resonance (EPR) spectroscopy. The electrochemical mechanisms of 2,3-disubstituted- 4,6-dimethoxyindole derivatives were proposed based on results obtained from the above-mentioned techniques. This thesis also includes the synthesis and use of novel indolyl ligands in metal-binding fluorescence studies. Novel indolyl chemosensors based on di-2- picolylamine (DPA) and a range of amino acids were synthesized. The chemosensors were investigated for their fluorescence response and binding modes to a group of biologically relevant metal ions. The DPA-based indole ligand was found to be Cu2+ selective, and the binding mode of the metal to the ligand was predicted to be 1:1.
Synthesis and structure-activity relationships studies of novel thiosemicarbazone derivatives as potential anti-cancer agents",2013,"Lukmantara, Adeline Yolanda"
"The primary objective of this thesis is to synthesise novel thiosemicarbazone based iron chelators and investigate their anti-proliferative activity against neoplastic cells. Traditionally, iron chelators were developed for the treatment of iron overload diseases. However, the increased requirement for iron in rapidly proliferating cells, compared with normal cells, create an opportunity to use iron as a novel target for cancer chemotherapy. Previous development of thiosemicarbazone based iron chelators created new iron chelators with potent and selective anti-tumour activity towards a wide variety of human and murine tumour xenografts such as 2-benzoylpyridine thisoemicarbazone (BpT) and 2-(3'-nitrobenzoyl)pyridine thiosemicarbazone (NBpT). In order to understand the structure-activity relationship of the thiosemicarbazone scaffold, novel BpT analogues were designed. First attempt was made by incorporating methyl substitution on the pyridine ring and mono- or di- methoxy substitutions at the phenyl ring. In addition, incorporation of electron-donating and electron-withdrawing substituents at the phenyl substituents of the N4-position of the BpT scaffold was done. Subsequently, dimerisation of BpT by forming dithiosemicarbazones using 2,6-dibenzoylpyridine were also investigated. Most of the novel thiosemicarbazone based iron chelators showed significantly higher anti-proliferative activity than the commercially available, gold-standard chelator desferrioxamine. Structure-activity relationship study revealed that the chelators with a single methyl substitutent on the pyridine ring had the highest anti-proliferative activity. Incorporation of mono- or di- substitution at the phenyl ring resulted in lower anti-proliferation activity, while methoxy substitution at the phenyl ring enhanced iron chelation efficacy. The study also indicated that benzoylpyridine thisoemicarbazones with electron-donating substituents resulted in greater anti-proliferative activity than electron-withdrawing groups. The increased molecular weight of the chelators influences the lipophilicity of the ligands resulting in low or moderate potency of the chelators towards neoplastic cells. The new information provided by this study could assist in the design and synthesis of future development of thiosemicarbazone based iron chelators with higher anti-proliferative activity and iron efficacy.
The development of novel antimicrobial coatings based on dihydropyrrolones",2013,"Ho, Kitty Ka Kit"
"Bacterial infection associated with the use of biomedical devices presents a serious ongoing problem in the biomedical arena. With the emergence of multi-drug resistant bacteria, antibiotic prophylaxis or treatment is becoming less effective. Consequently, there is a clear need to develop new strategies to reduce infection associated with the use of in-dwelling biomaterials. One strategy involves impairing the bacterial communication process termed quorum sensing (QS). Dihydropyrrolones (DHPs), derived from natural quorum sensing inhibitors from Delisea pulchra, have been shown to interfere with QS of various pathogens while exhibiting low cytotoxicity towards mammalian cells. Therefore, DHPs represent a potential candidate for prevention of contamination and bacterial colonisation in biomedical devices. This project explores the ability of covalently tethered DHPs to prevent bacterial adhesion and biofilm formation on glass and polyacrylamide beads. In this study, DHPs were immobilised onto surfaces via two specific covalent attachment strategies: Michael-type addition reaction and click chemistry. The resulting substrates were characterised using surface analysis techniques such as X-ray photoelectron spectroscopy (XPS), and evaluated for their in vitro activities using confocal laser scanning microscopy (CLSM). In vitro results of DHP-coated glass demonstrated that the covalently attached DHPs were able to prevent biofilm formation of Pseudomonas aeruginosa and Staphylococcus aureus. In addition, the DHP-coated surfaces showed significant reductions in bacterial adhesion without killing for both strains of bacteria, indicating DHP retained their activity when covalently attached. Moreover, the enhanced attachment of DHPs via click chemistry exhibited improved antibacterial activity over the Michael addition DHP coatings. The current study also demonstrated the effectiveness of DHP-coated polyacrylamide substrates in reducing the number of S. aureus in vivo. The results indicated that DHP-coated substrates were able to reduce the pathogenic potential of staphylococcal infection in a subcutaneous infection mouse model. Finally, the DHP substrates were analysed for their efficacy in reducing the QS of P. aeruginosa. The results indicated DHP-coated substrates were able to suppress the QS of P. aeruginosa through interaction with the AHL-regulated las QS circuit. DHPs therefore show great potential for use as an antimicrobial coating for the prevention of device-related infections.
Self-assembly and anion recognition studies of N-Glyoxylamides",2013,"Suryanti, Venty"
"The self-assembly of organic molecules has increasing potential for a range of applications including catalysis, drug delivery and tissue engineering. This work focused on the development of N-glyoxylamides as a scaffold with enhanced gelation and self-assembly properties. The N-glyoxylamides can be obtained via ring-opening reactions of N-acylisatins or N-sulfonylisatins with a range of alkyl amines. In addition, anion recognition capacity of N-glyoxylamides was also investigated. N-Glyoxylamides bearing a long hydrophobic alkyl side chain on either the glyoxylamide or amide side of the molecule were found to have enhanced self-assembly properties in solution and solid state when compared to the parent compound which favoured a dimeric conformation. The self-assembly process was dictated by a synergistic action of hydrogen bonding, π-π stacking of the aromatic groups and van der Waals interactions between alkyl chains. Conversely, N-glyoxylamides bearing hydrophobic alkyl side chains on both sides of the molecule were found to possess weaker aggregation and gelation abilities than N-glyoxylamides possessing only one alkyl side chain. Bis-glyoxylamides similarly exhibited minimal association and aggregation abilities in solution but clearly demonstrated well-defined self-assembly in the solid state, with both strong and weak molecular interactions playing key roles in stabilizing the self-assembled structures. Increasing attention has focused upon the development of anion receptors due to the environmental consequences and human health effects that arise from the presence of excess anions. N-Glyoxylamides bearing a pendant 4-nitrophenyl and 2,4-dinitrophenyl groups were synthesised where the two NH groups acted as anion binding sites and the nitrophenyl moiety acted as a signalling group. These compounds proved to be selective colorimetric sensors of CNˉ and Fˉ in acetone and formed complexes with HSO4ˉ, Clˉ, Brˉ, NO2ˉ and NO3ˉ. The N- mononitrophenylglyoxylic amide showed excellent selectivity for HSO4ˉ and formed a 1:1 host-guest complex with Clˉ in both solution and solid states. A fluorescence-based anion sensor was prepared via the ring-opening reaction of N-acetylisatin with 9,10-diaminomethylanthracene. This N-glyoxylamide with the pendant anthracene amide exhibited selective recognition of CNˉ, Fˉ and H2PO4ˉ in dimethyl sulfoxide over other examined anions, such as Clˉ, NO2ˉ, ClO4ˉ, HSO4ˉ and HPO4ˉ.
Synthesis of novel heterocyclic analogues of isoflavones",2012,"Rajput, Santosh"
"The primary aim of the project was to investigate various methodologies for the synthesis of aza-analogues of isoflavones, or 4-quinolones, and their reduced analogues with an oxygenated pattern that is present in naturally occurring flavonoids. A series of 3-aryl-5,7-dimethoxyquinolin-4-ones was synthesized by the reaction of 3,5-dimethoxyaniline with α-aryl-β-ketoesters, giving enamino esters which were then converted to the corresponding 4-quinolones by thermal cyclization. The reduced 2,3-dihydroquinolin-4-one analogues were synthesized by the reaction of 3,5-dimethoxyaniline with α-aryl-β-ketoesters in the presence of sodium cyanoborohydride, followed by amino group protection and ester hydrolysis. The resulting acids were then cyclized and deprotected to give the desired 2,3-dihydroquinolin-4-ones. The previously unreported 4-arylazaisoflavans were synthesized via two approaches. In the first approach, a Grignard reaction was performed on the carbonyl group of the 2,3-dihydroquinolin-4-ones, and the resulting alcohol was dehydrated and hydrogenated to give the fully reduced ring system, with a cis arrangement of substituents. In the other approach, the carbonyl group of 2,3-dihydroquinoline was reduced to an alcohol, which was then reacted with various nucleophiles. This approach gave the corresponding 4-aryl and 4-heteroarylazaisoflavan ring systems with a trans arrangement of substituents. The pyrrolo[3,2,1-ij]quinolin-6-one ring system was synthesized from 4-quinolones. The reaction of α-bromo-acetophenones with 4-quinolones gave the corresponding quinolinoketones which on acid catalyzed cyclization gave the desired pyrroloquinolin-6-one. Reduction of pyrroloquinolin-6-ones with lithium aluminium hydride yielded the corresponding dihydroquinolin-6-ones. Selective demethylation of the C5-methoxy group in the synthesized 4-quinolones, 2,3-dihydroquinolin-4-ones and pyrroloquinolones was performed using cerium chloride and sodium iodide. Similar reactions with borontribromide gave dihydroxy analogues of 2,3-dihydroquinolin-4-one but was found to only selectively demethylate 4-arylazaisoflavans at C5. Dimethoxyquinolones also underwent Mannich reaction at C8 with primary amines and amino acid esters to give quinazolones.
Novel antimicrobial biomaterials based on cationic peptides",2012,"Chen, Renxun"
